Designation,Post,Course,Department,Degree,Year,Type,Department.1,Course.1,Degree.1,Year.1,Access
Faculty,Associate,IT_11,CSE,NotA,NotA,mids_paper,CE,CE_16,BTech,4,No
Faculty,Associate,CSE_8,IT,NotA,NotA,answer_sheet,ECE,ECE_4,BTech,1,No
Faculty,Associate,CE_18,CE,NotA,NotA,report_assgn,Mech,Mech_14,BTech,3,No
Faculty,Assistant,Mech_19,Mech,NotA,NotA,report_assgn,CE,CE_19,BTech,4,No
Stud,Undergraduate,Mech_12,Mech,BTech,3,report_assgn,ECE,ECE_5,BTech,1,No
Faculty,Assistant,CE_20,CE,NotA,NotA,report_assgn,CSE,CSE_28,MTech,2,No
Stud,Undergraduate,IT_13,CSE,BTech,3,result,Mech,Mech_11,BTech,3,No
Faculty,Associate,CSE_20,IT,NotA,NotA,placement_details,ECE,NotA,BTech,NotA,No
Faculty,Associate,Mech_1,Mech,NotA,NotA,report_assgn,Mech,Mech_5,BTech,1,No
Faculty,Assistant,IT_20,CSE,NotA,NotA,mids_paper,CSE,IT_1,BTech,1,No
Teaching_assis,PhD,ECE_11,ECE,BTech,3,report_assgn,CE,CE_6,BTech,2,No
Stud,Undergraduate,CSE_13,IT,BTech,3,assgn,ECE,ECE_9,BTech,2,No
Stud_representative,Undergraduate,CSE_6,CSE,BTech,2,attendance,ECE,ECE_27,MTech,2,No
Stud,Undergraduate,ECE_12,ECE,BTech,3,report_assgn,ECE,ECE_3,BTech,1,No
Faculty,Assistant,IT_2,CSE,NotA,NotA,attendance,Mech,Mech_25,MTech,1,No
Teaching_assis,PhD,IT_11,CSE,BTech,3,attendance,CE,CE_30,MTech,2,No
Stud_representative,Graduate,Mech_24,Mech,MTech,1,mids_paper,CSE,CSE_20,BTech,4,No
Stud_representative,Graduate,ECE_24,ECE,MTech,1,result,CE,CE_26,MTech,2,No
Stud_representative,Graduate,Mech_23,Mech,MTech,1,result,Mech,Mech_25,MTech,1,No
Stud,Undergraduate,CSE_6,IT,BTech,2,assgn,IT,CSE_15,BTech,3,No
Stud,Graduate,CSE_25,CSE,MTech,1,report_assgn,CE,CE_14,BTech,3,No
Stud,Undergraduate,Mech_13,Mech,BTech,3,report_assgn,Mech,Mech_17,BTech,4,No
Stud,Graduate,Mech_25,Mech,MTech,1,report_assgn,Mech,Mech_23,MTech,1,No
Stud_representative,Undergraduate,ECE_7,ECE,BTech,2,mids_paper,CSE,CSE_27,MTech,2,No
Stud_representative,Undergraduate,ECE_20,ECE,BTech,4,result,CE,CE_15,BTech,3,No
Stud_representative,Graduate,CE_29,CE,MTech,2,mids_paper,CSE,CSE_20,BTech,4,No
Stud_representative,Graduate,CE_21,CE,MTech,1,assgn,Mech,Mech_22,MTech,1,No
Stud_representative,Graduate,ECE_30,ECE,MTech,2,result,Mech,Mech_17,BTech,4,No
Placement_coordinator,Undergraduate,NotA,ECE,BTech,NotA,report_assgn,CE,CE_12,BTech,3,No
Faculty,Assistant,Mech_29,Mech,NotA,NotA,report_assgn,CE,CE_18,BTech,4,No
Stud_representative,Undergraduate,CE_1,CE,BTech,1,assgn,CE,CE_26,MTech,2,No
Stud_representative,Undergraduate,CE_14,CE,BTech,3,answer_sheet,Mech,Mech_25,MTech,1,No
Stud_representative,Undergraduate,CSE_20,CSE,BTech,4,answer_sheet,CSE,CSE_16,BTech,4,No
Stud_representative,Graduate,ECE_22,ECE,MTech,1,answer_sheet,CE,CE_17,BTech,4,No
Stud,Undergraduate,IT_19,CSE,BTech,4,mids_paper,Mech,Mech_22,MTech,1,No
Stud,Undergraduate,CSE_8,CSE,BTech,2,report_assgn,CSE,CSE_7,BTech,2,No
Faculty,Assistant,Mech_24,Mech,NotA,NotA,report_assgn,Mech,Mech_3,BTech,1,No
Stud,Graduate,Mech_21,Mech,MTech,1,report_assgn,Mech,Mech_26,MTech,2,No
Stud_representative,Undergraduate,CSE_13,CSE,BTech,3,mids_paper,Mech,Mech_10,BTech,2,No
Stud_representative,Undergraduate,CE_13,CE,BTech,3,mids_paper,CE,CE_23,MTech,1,No
Stud_representative,Graduate,Mech_24,Mech,MTech,1,compre_paper,CSE,CSE_27,MTech,2,No
Stud,Undergraduate,CSE_5,IT,BTech,1,assgn,CE,CE_28,MTech,2,No
Faculty,Associate,ECE_26,ECE,NotA,NotA,report_assgn,CE,CE_11,BTech,3,No
Teaching_assis,PhD,IT_16,CSE,BTech,4,mids_paper,Mech,Mech_12,BTech,3,No
Stud,Undergraduate,IT_7,CSE,BTech,2,result,ECE,ECE_1,BTech,1,No
Stud_representative,Undergraduate,CE_8,CE,BTech,2,assgn,Mech,Mech_29,MTech,2,No
Stud,Undergraduate,CSE_2,IT,BTech,1,attendance,CE,CE_15,BTech,3,No
Stud_representative,Undergraduate,ECE_2,ECE,BTech,1,answer_sheet,CSE,CSE_4,BTech,1,No
Stud_representative,Undergraduate,CSE_14,CSE,BTech,3,mids_paper,ECE,ECE_25,MTech,1,No
Faculty,Associate,CE_1,CE,NotA,NotA,report_assgn,CE,CE_12,BTech,3,No
Stud_representative,Undergraduate,ECE_1,ECE,BTech,1,attendance,CSE,CSE_7,BTech,2,No
Stud_representative,Undergraduate,CE_3,CE,BTech,1,assgn,CSE,CSE_18,BTech,4,No
Stud_representative,Undergraduate,CE_5,CE,BTech,1,placement_details,CE,NotA,MTech,NotA,No
Stud,Undergraduate,Mech_31,Mech,BTech,1,answer_sheet,CSE,CSE_21,MTech,1,No
Stud_representative,Graduate,CE_28,CE,MTech,2,compre_paper,ECE,ECE_19,BTech,4,No
Faculty,Associate,CSE_1,IT,NotA,NotA,attendance,IT,CSE_10,BTech,2,No
Stud_representative,Undergraduate,ECE_17,ECE,BTech,4,answer_sheet,CSE,CSE_21,MTech,1,No
Stud_representative,Undergraduate,CE_5,CE,BTech,1,result,Mech,Mech_24,MTech,1,No
Faculty,Associate,CSE_18,CSE,NotA,NotA,report_assgn,Mech,Mech_23,MTech,1,No
Faculty,Associate,CSE_7,IT,NotA,NotA,answer_sheet,IT,CSE_20,BTech,4,No
Stud_representative,Graduate,CE_27,CE,MTech,2,mids_paper,CE,CE_18,BTech,4,No
Teaching_assis,PhD,CE_12,CE,BTech,3,report_assgn,CSE,CSE_30,MTech,2,No
Stud_representative,Graduate,CE_24,CE,MTech,1,assgn,CE,CE_1,BTech,1,No
Stud_representative,Undergraduate,Mech_6,Mech,BTech,2,answer_sheet,CE,CE_16,BTech,4,No
Stud_representative,Undergraduate,CE_13,CE,BTech,3,mids_paper,CSE,CSE_17,BTech,4,No
Stud_representative,Undergraduate,ECE_6,ECE,BTech,2,answer_sheet,Mech,Mech_30,MTech,2,No
Stud_representative,Undergraduate,CSE_5,CSE,BTech,1,result,ECE,ECE_23,MTech,1,No
Stud,Undergraduate,CSE_17,IT,BTech,4,placement_details,IT,NotA,MTech,NotA,No
Stud_representative,Undergraduate,CSE_16,CSE,BTech,4,assgn,CSE,CSE_29,MTech,2,No
Stud,Undergraduate,CSE_9,IT,BTech,2,answer_sheet,ECE,ECE_22,MTech,1,No
Stud,Graduate,Mech_22,Mech,MTech,1,report_assgn,CSE,CSE_21,MTech,1,No
Stud,Undergraduate,ECE_13,ECE,BTech,3,report_assgn,Mech,Mech_30,MTech,2,No
Stud,Undergraduate,CSE_17,IT,BTech,4,result,IT,CSE_6,BTech,2,No
Stud_representative,Graduate,CSE_22,CSE,MTech,1,answer_sheet,CSE,CSE_7,BTech,2,No
Stud_representative,Undergraduate,CE_18,CE,BTech,4,answer_sheet,ECE,ECE_27,MTech,2,No
Stud,Undergraduate,IT_20,CSE,BTech,4,answer_sheet,CSE,IT_12,BTech,3,No
Stud,Undergraduate,CSE_11,IT,BTech,3,answer_sheet,ECE,ECE_24,MTech,1,No
Faculty,Assistant,CE_4,CE,NotA,NotA,report_assgn,CE,CE_16,BTech,4,No
Faculty,Associate,IT_16,CSE,NotA,NotA,assgn,ECE,ECE_14,BTech,3,No
Stud_representative,Undergraduate,ECE_14,ECE,BTech,3,ac_details,Account,NotA,BTech,NotA,No
Stud_representative,Graduate,ECE_27,ECE,MTech,2,assgn,ECE,ECE_18,BTech,4,No
Stud_representative,Undergraduate,CE_9,CE,BTech,2,answer_sheet,CE,CE_10,BTech,2,No
Stud_representative,Graduate,Mech_26,Mech,MTech,2,assgn,ECE,ECE_9,BTech,2,No
Stud_representative,Undergraduate,Mech_15,Mech,BTech,3,assgn,Mech,Mech_9,BTech,2,No
Stud_representative,Graduate,CSE_27,CSE,MTech,2,answer_sheet,ECE,ECE_10,BTech,2,No
Stud,Undergraduate,CSE_17,CSE,BTech,4,report_assgn,ECE,ECE_17,BTech,4,No
Faculty,Associate,ECE_28,ECE,NotA,NotA,report_assgn,CE,CE_14,BTech,3,No
Stud_representative,Undergraduate,Mech_16,Mech,BTech,4,compre_paper,CSE,CSE_11,BTech,3,No
Stud_representative,Graduate,CE_30,CE,MTech,2,compre_paper,ECE,ECE_24,MTech,1,No
Stud_representative,Undergraduate,CSE_16,CSE,BTech,4,result,CE,CE_26,MTech,2,No
Stud_representative,Undergraduate,Mech_9,Mech,BTech,2,assgn,CE,CE_26,MTech,2,No
Teaching_assis,PhD,IT_16,CSE,BTech,4,attendance,CSE,IT_20,BTech,4,No
Faculty,Assistant,IT_1,CSE,NotA,NotA,attendance,CE,CE_27,MTech,2,No
Stud_representative,Undergraduate,CSE_7,CSE,BTech,2,assgn,ECE,ECE_27,MTech,2,No
Stud_representative,Undergraduate,ECE_12,ECE,BTech,3,answer_sheet,Mech,Mech_25,MTech,1,No
Faculty,Assistant,IT_15,CSE,NotA,NotA,mids_paper,Mech,Mech_2,BTech,1,No
Stud_representative,Graduate,Mech_23,Mech,MTech,1,assgn,CSE,CSE_12,BTech,3,No
Stud_representative,Undergraduate,CE_5,CE,BTech,1,answer_sheet,Mech,Mech_30,MTech,2,No
Teaching_assis,PhD,CSE_16,CSE,BTech,4,report_assgn,Mech,Mech_8,BTech,2,No
Stud,Undergraduate,CSE_16,IT,BTech,4,mids_paper,CE,CE_16,BTech,4,No
Teaching_assis,PhD,IT_11,CSE,BTech,3,assgn,Mech,Mech_13,BTech,3,No
Stud_representative,Undergraduate,Mech_11,Mech,BTech,3,attendance,ECE,ECE_26,MTech,2,No
Faculty,Assistant,CSE_30,CSE,NotA,NotA,report_assgn,ECE,ECE_23,MTech,1,No
Stud,Graduate,CE_22,CE,MTech,1,report_assgn,CE,CE_2,BTech,1,No
Faculty,Associate,Mech_11,Mech,NotA,NotA,report_assgn,Mech,Mech_29,MTech,2,No
Stud_representative,Undergraduate,Mech_20,Mech,BTech,4,compre_paper,ECE,ECE_18,BTech,4,No
Stud_representative,Undergraduate,CSE_8,CSE,BTech,2,assgn,CE,CE_9,BTech,2,No
Stud_representative,Undergraduate,CSE_8,CSE,BTech,2,compre_paper,CSE,CSE_18,BTech,4,No
Stud_representative,Undergraduate,CE_6,CE,BTech,2,mids_paper,Mech,Mech_7,BTech,2,No
Stud,Undergraduate,CSE_18,IT,BTech,4,assgn,Mech,Mech_25,MTech,1,No
Faculty,Assistant,CSE_19,IT,NotA,NotA,compre_paper,Mech,Mech_6,BTech,2,No
Stud,Undergraduate,IT_2,CSE,BTech,1,result,CE,CE_7,BTech,2,No
Stud_representative,Undergraduate,CSE_12,CSE,BTech,3,answer_sheet,CE,CE_23,MTech,1,No
Stud_representative,Undergraduate,CSE_15,CSE,BTech,3,answer_sheet,Mech,Mech_23,MTech,1,No
Stud_representative,Undergraduate,CSE_1,CSE,BTech,1,answer_sheet,CE,CE_30,MTech,2,No
Faculty,Associate,Mech_17,Mech,NotA,NotA,report_assgn,CSE,CSE_15,BTech,3,No
Stud_representative,Undergraduate,ECE_12,ECE,BTech,3,assgn,CSE,CSE_3,BTech,1,No
Faculty,Associate,IT_7,CSE,NotA,NotA,result,CE,CE_13,BTech,3,No
Stud_representative,Undergraduate,CSE_15,CSE,BTech,3,assgn,ECE,ECE_7,BTech,2,No
Teaching_assis,PhD,CSE_3,IT,BTech,1,assgn,CE,CE_10,BTech,2,No
Stud_representative,Undergraduate,CSE_12,CSE,BTech,3,ac_details,Account,NotA,MTech,NotA,No
Stud_representative,Graduate,CE_23,CE,MTech,1,result,Mech,Mech_24,MTech,1,No
Stud,Undergraduate,CE_3,CE,BTech,1,report_assgn,ECE,ECE_22,MTech,1,No
Stud,Undergraduate,CSE_2,IT,BTech,1,result,CE,CE_7,BTech,2,No
Stud,Undergraduate,IT_18,CSE,BTech,4,compre_paper,CSE,IT_11,BTech,3,No
Teaching_assis,PhD,CSE_1,IT,BTech,1,answer_sheet,CE,CE_12,BTech,3,No
Stud,Undergraduate,CSE_7,IT,BTech,2,answer_sheet,ECE,ECE_1,BTech,1,No
Faculty,Associate,CSE_6,CSE,NotA,NotA,report_assgn,CSE,CSE_25,MTech,1,No
Stud_representative,Undergraduate,Mech_11,Mech,BTech,3,answer_sheet,Mech,Mech_18,BTech,4,No
Stud,Undergraduate,ECE_20,ECE,BTech,4,report_assgn,Mech,Mech_14,BTech,3,No
Stud_representative,Graduate,Mech_26,Mech,MTech,2,assgn,Mech,Mech_11,BTech,3,No
Stud_representative,Undergraduate,Mech_6,Mech,BTech,2,result,ECE,ECE_27,MTech,2,No
Faculty,Assistant,CSE_10,CSE,NotA,NotA,report_assgn,CE,CE_28,MTech,2,No
Stud_representative,Undergraduate,Mech_13,Mech,BTech,3,result,CSE,CSE_14,BTech,3,No
Stud_representative,Graduate,ECE_21,ECE,MTech,1,assgn,CSE,CSE_14,BTech,3,No
Faculty,Associate,CSE_7,IT,NotA,NotA,mids_paper,Mech,Mech_14,BTech,3,No
Stud_representative,Undergraduate,CSE_6,CSE,BTech,2,mids_paper,CSE,CSE_10,BTech,2,No
Stud,Graduate,Mech_29,Mech,MTech,2,report_assgn,CE,CE_20,BTech,4,No
Faculty,Assistant,IT_4,CSE,NotA,NotA,result,ECE,ECE_23,MTech,1,No
Stud_representative,Graduate,CE_30,CE,MTech,2,assgn,CE,CE_7,BTech,2,No
Teaching_assis,PhD,CSE_19,IT,BTech,4,placement_details,CE,NotA,MTech,NotA,No
Stud_representative,Undergraduate,CE_15,CE,BTech,3,assgn,CSE,CSE_16,BTech,4,No
Stud_representative,Undergraduate,Mech_16,Mech,BTech,4,assgn,Mech,Mech_18,BTech,4,No
Faculty,Assistant,IT_5,CSE,NotA,NotA,compre_paper,ECE,ECE_18,BTech,4,No
Stud_representative,Undergraduate,CSE_15,CSE,BTech,3,compre_paper,CE,CE_19,BTech,4,No
Teaching_assis,PhD,CSE_18,IT,BTech,4,attendance,ECE,ECE_15,BTech,3,No
Stud_representative,Undergraduate,Mech_2,Mech,BTech,1,assgn,CE,CE_26,MTech,2,No
Accountant,Non_Teaching,NotA,Account,MTech,NotA,report_assgn,CE,CE_10,BTech,2,No
Stud_representative,Undergraduate,ECE_3,ECE,BTech,1,result,CE,CE_19,BTech,4,No
Faculty,Assistant,CSE_20,IT,NotA,NotA,result,ECE,ECE_13,BTech,3,No
Stud,Undergraduate,CSE_8,IT,BTech,2,mids_paper,CE,CE_8,BTech,2,No
Stud_representative,Graduate,CE_22,CE,MTech,1,assgn,Mech,Mech_2,BTech,1,No
Faculty,Associate,CSE_21,CSE,NotA,NotA,report_assgn,CSE,CSE_16,BTech,4,No
Stud_representative,Graduate,CE_22,CE,MTech,1,compre_paper,ECE,ECE_12,BTech,3,No
Stud_representative,Graduate,ECE_30,ECE,MTech,2,mids_paper,ECE,ECE_24,MTech,1,No
Faculty,Associate,CSE_21,CSE,NotA,NotA,report_assgn,ECE,ECE_7,BTech,2,No
Stud_representative,Graduate,CE_26,CE,MTech,2,mids_paper,ECE,ECE_11,BTech,3,No
Stud,Undergraduate,IT_20,CSE,BTech,4,compre_paper,CE,CE_25,MTech,1,No
Stud_representative,Undergraduate,CE_2,CE,BTech,1,mids_paper,CE,CE_22,MTech,1,No
Teaching_assis,PhD,Mech_11,Mech,BTech,3,report_assgn,ECE,ECE_19,BTech,4,No
Faculty,Associate,CSE_14,IT,NotA,NotA,attendance,IT,CSE_15,BTech,3,No
Teaching_assis,PhD,CSE_13,CSE,BTech,3,report_assgn,CE,CE_20,BTech,4,No
Faculty,Associate,CSE_17,CSE,NotA,NotA,report_assgn,CSE,CSE_27,MTech,2,No
Faculty,Assistant,CSE_15,IT,NotA,NotA,compre_paper,CE,CE_6,BTech,2,No
Stud_representative,Graduate,ECE_29,ECE,MTech,2,mids_paper,CE,CE_30,MTech,2,No
Faculty,Assistant,IT_15,CSE,NotA,NotA,answer_sheet,ECE,ECE_30,MTech,2,No
Faculty,Assistant,Mech_15,Mech,NotA,NotA,report_assgn,ECE,ECE_5,BTech,1,No
Stud_representative,Undergraduate,CSE_4,CSE,BTech,1,result,CSE,CSE_24,MTech,1,No
Stud_representative,Graduate,Mech_23,Mech,MTech,1,compre_paper,CE,CE_25,MTech,1,No
Teaching_assis,PhD,IT_4,CSE,BTech,1,placement_details,ECE,NotA,MTech,NotA,No
Faculty,Associate,CSE_3,IT,NotA,NotA,answer_sheet,ECE,ECE_15,BTech,3,No
Stud_representative,Undergraduate,ECE_16,ECE,BTech,4,attendance,ECE,ECE_25,MTech,1,No
Stud_representative,Undergraduate,ECE_11,ECE,BTech,3,assgn,CE,CE_28,MTech,2,No
Stud_representative,Undergraduate,Mech_13,Mech,BTech,3,result,CSE,CSE_1,BTech,1,No
Stud_representative,Undergraduate,CE_4,CE,BTech,1,compre_paper,Mech,Mech_4,BTech,1,No
Faculty,Assistant,CSE_5,IT,NotA,NotA,mids_paper,ECE,ECE_15,BTech,3,No
Teaching_assis,PhD,IT_7,CSE,BTech,2,assgn,CE,CE_25,MTech,1,No
Faculty,Assistant,CE_15,CE,NotA,NotA,report_assgn,CE,CE_4,BTech,1,No
Stud_representative,Undergraduate,Mech_6,Mech,BTech,2,answer_sheet,ECE,ECE_29,MTech,2,No
Faculty,Associate,IT_3,CSE,NotA,NotA,assgn,ECE,ECE_5,BTech,1,No
Faculty,Associate,IT_16,CSE,NotA,NotA,compre_paper,ECE,ECE_1,BTech,1,No
Teaching_assis,PhD,IT_16,CSE,BTech,4,mids_paper,ECE,ECE_19,BTech,4,No
Stud_representative,Undergraduate,CSE_2,CSE,BTech,1,assgn,Mech,Mech_21,MTech,1,No
Stud_representative,Undergraduate,CE_6,CE,BTech,2,compre_paper,CE,CE_16,BTech,4,No
Stud,Undergraduate,ECE_11,ECE,BTech,3,report_assgn,CSE,CSE_12,BTech,3,No
Faculty,Associate,CSE_1,IT,NotA,NotA,mids_paper,Mech,Mech_19,BTech,4,No
Teaching_assis,PhD,CSE_18,IT,BTech,4,mids_paper,ECE,ECE_25,MTech,1,No
Stud_representative,Undergraduate,CE_7,CE,BTech,2,result,Mech,Mech_24,MTech,1,No
Stud_representative,Undergraduate,ECE_12,ECE,BTech,3,answer_sheet,CE,CE_20,BTech,4,No
Stud,Undergraduate,CSE_5,IT,BTech,1,assgn,CE,CE_13,BTech,3,No
Teaching_assis,PhD,CSE_7,IT,BTech,2,mids_paper,ECE,ECE_20,BTech,4,No
Teaching_assis,PhD,CSE_19,IT,BTech,4,answer_sheet,CE,CE_25,MTech,1,No
Stud_representative,Undergraduate,CE_3,CE,BTech,1,mids_paper,CSE,CSE_8,BTech,2,No
Stud_representative,Undergraduate,CE_10,CE,BTech,2,mids_paper,Mech,Mech_5,BTech,1,No
Stud,Undergraduate,CSE_7,IT,BTech,2,assgn,CE,CE_7,BTech,2,No
Stud_representative,Undergraduate,CSE_2,CSE,BTech,1,mids_paper,CSE,CSE_26,MTech,2,No
Stud_representative,Graduate,Mech_29,Mech,MTech,2,compre_paper,CE,CE_22,MTech,1,No
Stud_representative,Undergraduate,ECE_4,ECE,BTech,1,answer_sheet,CE,CE_18,BTech,4,No
Stud_representative,Graduate,ECE_27,ECE,MTech,2,compre_paper,ECE,ECE_19,BTech,4,No
Stud,Undergraduate,CSE_6,IT,BTech,2,assgn,Mech,Mech_6,BTech,2,No
Stud,Graduate,Mech_25,Mech,MTech,1,report_assgn,CE,CE_13,BTech,3,No
Stud,Undergraduate,CSE_10,IT,BTech,2,assgn,CE,CE_13,BTech,3,No
Stud_representative,Graduate,Mech_24,Mech,MTech,1,attendance,CSE,CSE_25,MTech,1,No
Stud_representative,Undergraduate,CE_4,CE,BTech,1,compre_paper,CE,CE_23,MTech,1,No
Stud_representative,Undergraduate,CSE_8,CSE,BTech,2,mids_paper,ECE,ECE_30,MTech,2,No
Stud_representative,Graduate,Mech_29,Mech,MTech,2,attendance,ECE,ECE_20,BTech,4,No
Faculty,Associate,IT_6,CSE,NotA,NotA,mids_paper,CSE,IT_14,BTech,3,No
Faculty,Associate,CE_27,CE,NotA,NotA,report_assgn,Mech,Mech_28,MTech,2,No
Stud_representative,Undergraduate,ECE_1,ECE,BTech,1,answer_sheet,CE,CE_24,MTech,1,No
Stud,Graduate,CE_29,CE,MTech,2,report_assgn,CSE,CSE_18,BTech,4,No
Stud_representative,Undergraduate,ECE_18,ECE,BTech,4,mids_paper,CSE,CSE_14,BTech,3,No
Faculty,Assistant,CSE_14,CSE,NotA,NotA,report_assgn,CE,CE_21,MTech,1,No
Faculty,Associate,CSE_17,IT,NotA,NotA,compre_paper,CE,CE_21,MTech,1,No
Stud_representative,Undergraduate,ECE_20,ECE,BTech,4,result,Mech,Mech_16,BTech,4,No
Stud,Undergraduate,IT_16,CSE,BTech,4,attendance,Mech,Mech_24,MTech,1,No
Stud,Undergraduate,IT_11,CSE,BTech,3,attendance,ECE,ECE_7,BTech,2,No
Stud_representative,Undergraduate,Mech_15,Mech,BTech,3,mids_paper,CSE,CSE_15,BTech,3,No
Faculty,Associate,CSE_11,IT,NotA,NotA,assgn,ECE,ECE_12,BTech,3,No
Faculty,Associate,Mech_13,Mech,NotA,NotA,report_assgn,ECE,ECE_22,MTech,1,No
Stud,Undergraduate,Mech_19,Mech,BTech,4,report_assgn,Mech,Mech_5,BTech,1,No
Stud,Undergraduate,CSE_14,IT,BTech,3,answer_sheet,ECE,ECE_12,BTech,3,No
Stud_representative,Graduate,CE_24,CE,MTech,1,compre_paper,CSE,CSE_23,MTech,1,No
Stud,Undergraduate,CE_4,CE,BTech,1,report_assgn,ECE,ECE_19,BTech,4,No
Stud_representative,Graduate,CE_27,CE,MTech,2,result,ECE,ECE_17,BTech,4,No
Stud,Undergraduate,CSE_2,IT,BTech,1,answer_sheet,ECE,ECE_3,BTech,1,No
Stud_representative,Graduate,ECE_28,ECE,MTech,2,assgn,CE,CE_27,MTech,2,No
Stud,Undergraduate,IT_13,CSE,BTech,3,assgn,Mech,Mech_17,BTech,4,No
Stud_representative,Undergraduate,CSE_3,CSE,BTech,1,assgn,Mech,Mech_4,BTech,1,No
Stud_representative,Undergraduate,CE_15,CE,BTech,3,attendance,ECE,ECE_10,BTech,2,No
Faculty,Associate,IT_2,CSE,NotA,NotA,mids_paper,CE,CE_28,MTech,2,No
Teaching_assis,PhD,CSE_12,CSE,BTech,3,report_assgn,ECE,ECE_30,MTech,2,No
Teaching_assis,PhD,CSE_14,CSE,BTech,3,report_assgn,ECE,ECE_5,BTech,1,No
Faculty,Associate,IT_11,CSE,NotA,NotA,assgn,CE,CE_19,BTech,4,No
Stud,Undergraduate,CSE_5,IT,BTech,1,result,IT,CSE_20,BTech,4,No
Stud_representative,Undergraduate,CE_4,CE,BTech,1,answer_sheet,CE,CE_1,BTech,1,No
Stud,Undergraduate,IT_5,CSE,BTech,1,compre_paper,CE,CE_25,MTech,1,No
Stud_representative,Undergraduate,Mech_16,Mech,BTech,4,compre_paper,CSE,CSE_5,BTech,1,No
Stud,Undergraduate,CSE_1,IT,BTech,1,answer_sheet,Mech,Mech_24,MTech,1,No
Stud,Undergraduate,CSE_6,IT,BTech,2,answer_sheet,CE,CE_28,MTech,2,No
Faculty,Associate,CSE_2,IT,NotA,NotA,mids_paper,ECE,ECE_20,BTech,4,No
Stud,Undergraduate,CE_8,CE,BTech,2,report_assgn,Mech,Mech_20,BTech,4,No
Faculty,Associate,CSE_7,IT,NotA,NotA,compre_paper,Mech,Mech_2,BTech,1,No
Stud,Undergraduate,IT_11,CSE,BTech,3,result,Mech,Mech_12,BTech,3,No
Faculty,Associate,IT_20,CSE,NotA,NotA,attendance,CE,CE_30,MTech,2,No
Faculty,Associate,CSE_12,IT,NotA,NotA,result,ECE,ECE_5,BTech,1,No
Teaching_assis,PhD,CSE_1,IT,BTech,1,answer_sheet,ECE,ECE_25,MTech,1,No
Teaching_assis,PhD,Mech_16,Mech,BTech,4,report_assgn,CE,CE_2,BTech,1,No
Stud,Undergraduate,IT_13,CSE,BTech,3,compre_paper,CE,CE_13,BTech,3,No
Stud_representative,Undergraduate,ECE_9,ECE,BTech,2,assgn,CSE,CSE_22,MTech,1,No
Stud,Undergraduate,CSE_1,IT,BTech,1,attendance,Mech,Mech_1,BTech,1,No
Faculty,Associate,CSE_8,IT,NotA,NotA,assgn,ECE,ECE_23,MTech,1,No
Stud,Undergraduate,CSE_12,IT,BTech,3,result,CE,CE_24,MTech,1,No
Faculty,Associate,CSE_2,IT,NotA,NotA,result,Mech,Mech_14,BTech,3,No
Stud_representative,Undergraduate,CSE_19,CSE,BTech,4,mids_paper,CSE,CSE_21,MTech,1,No
Stud_representative,Undergraduate,CSE_12,CSE,BTech,3,mids_paper,ECE,ECE_19,BTech,4,No
Stud_representative,Undergraduate,ECE_3,ECE,BTech,1,mids_paper,Mech,Mech_12,BTech,3,No
Stud_representative,Graduate,CSE_24,CSE,MTech,1,answer_sheet,CE,CE_29,MTech,2,No
Faculty,Associate,ECE_12,ECE,NotA,NotA,report_assgn,Mech,Mech_19,BTech,4,No
Stud,Undergraduate,CSE_18,IT,BTech,4,assgn,IT,CSE_16,BTech,4,No
Teaching_assis,PhD,IT_11,CSE,BTech,3,attendance,CE,CE_16,BTech,4,No
Stud_representative,Undergraduate,Mech_8,Mech,BTech,2,result,ECE,ECE_9,BTech,2,No
Stud,Graduate,CE_29,CE,MTech,2,report_assgn,CE,CE_16,BTech,4,No
Faculty,Temporary,CE_23,CE,NotA,NotA,placement_details,CE,NotA,MTech,NotA,No
Stud_representative,Undergraduate,ECE_16,ECE,BTech,4,answer_sheet,CSE,CSE_2,BTech,1,No
Faculty,Assistant,Mech_15,Mech,NotA,NotA,report_assgn,CSE,CSE_10,BTech,2,No
Stud_representative,Graduate,Mech_28,Mech,MTech,2,mids_paper,CE,CE_9,BTech,2,No
Faculty,Assistant,ECE_15,ECE,NotA,NotA,report_assgn,CSE,CSE_2,BTech,1,No
Stud,Undergraduate,IT_16,CSE,BTech,4,mids_paper,CE,CE_1,BTech,1,No
Stud_representative,Graduate,CSE_28,CSE,MTech,2,result,CSE,CSE_9,BTech,2,No
Faculty,Associate,Mech_6,Mech,NotA,NotA,report_assgn,Mech,Mech_16,BTech,4,No
Stud,Undergraduate,CSE_17,IT,BTech,4,assgn,IT,CSE_15,BTech,3,No
Stud,Undergraduate,Mech_1,Mech,BTech,1,report_assgn,Mech,Mech_21,MTech,1,No
Stud,Undergraduate,CSE_1,IT,BTech,1,answer_sheet,ECE,ECE_6,BTech,2,No
Stud_representative,Undergraduate,Mech_19,Mech,BTech,4,attendance,Mech,Mech_25,MTech,1,No
Teaching_assis,PhD,IT_6,CSE,BTech,2,attendance,CSE,IT_18,BTech,4,No
Stud_representative,Graduate,Mech_21,Mech,MTech,1,mids_paper,CE,CE_11,BTech,3,No
Stud,Undergraduate,CSE_14,IT,BTech,3,mids_paper,Mech,Mech_27,MTech,2,No
Stud_representative,Undergraduate,Mech_3,Mech,BTech,1,answer_sheet,CE,CE_16,BTech,4,No
