DESIGNATION,Project_name,Department,Experience_level,Resource,Project_name.1,Resource_clearance,Department.1,Access
DATABASE_ENGINEER,NotA,TECHNICAL,junior,SERVER,P5,low,TECHNICAL,YES
DATABASE_ENGINEER,NotA,TECHNICAL,senior,DATABASE,P4,medium,TECHNICAL,YES
DATABASE_ENGINEER,NotA,TECHNICAL,intermediate,DATABASE,P5,medium,TECHNICAL,YES
DATABASE_ENGINEER,NotA,TECHNICAL,junior,NETWORK_SETUP,P4,medium,TECHNICAL,NO
DATABASE_ENGINEER,NotA,TECHNICAL,junior,NETWORK_SETUP,P5,high,TECHNICAL,NO
IT_MANAGER,NotA,TECHNICAL,junior,SALARY_DETAIL,P4,low,HR,NO
IT_MANAGER,NotA,TECHNICAL,junior,SALARY_DETAIL,P5,high,HR,NO
IT_MANAGER,NotA,TECHNICAL,intermediate,CLIENT_DETAIL,P4,high,HR,NO
IT_MANAGER,NotA,TECHNICAL,junior,CLIENT_DETAIL,P5,high,HR,NO
IT_MANAGER,NotA,TECHNICAL,junior,EMP_DETAIL,P4,medium,DEVELOPMENT,NO
IT_MANAGER,NotA,TECHNICAL,junior,EMP_DETAIL,P5,medium,DEVELOPMENT,NO
IT_MANAGER,NotA,TECHNICAL,junior,PROJECT_DETAIL,P4,medium,DEVELOPMENT,NO
IT_MANAGER,NotA,TECHNICAL,junior,PROJECT_DETAIL,P5,high,DEVELOPMENT,NO
IT_MANAGER,NotA,TECHNICAL,junior,PROJECT_COST,P4,low,FINANCE,NO
IT_MANAGER,NotA,TECHNICAL,junior,PROJECT_COST,P5,low,FINANCE,NO
IT_MANAGER,NotA,TECHNICAL,intermediate,SERVER,P4,medium,TECHNICAL,YES
IT_MANAGER,NotA,TECHNICAL,junior,SERVER,P5,low,TECHNICAL,YES
IT_MANAGER,NotA,TECHNICAL,intermediate,DATABASE,P4,medium,TECHNICAL,YES
IT_MANAGER,NotA,TECHNICAL,senior,DATABASE,P5,high,TECHNICAL,YES
IT_MANAGER,NotA,TECHNICAL,senior,NETWORK_SETUP,P4,high,TECHNICAL,YES
IT_MANAGER,NotA,TECHNICAL,intermediate,NETWORK_SETUP,P5,medium,TECHNICAL,YES
DESIGNER,P6,DEVELOPMENT,intermediate,PROJECT_DETAIL,P2,high,DEVELOPMENT,NO
DESIGNER,P6,DEVELOPMENT,junior,EMP_DETAIL,P2,low,DEVELOPMENT,NO
DESIGNER,P6,DEVELOPMENT,junior,SALARY_DETAIL,P2,low,HR,NO
DESIGNER,P6,DEVELOPMENT,junior,CLIENT_DETAIL,P2,medium,HR,NO
DESIGNER,P6,DEVELOPMENT,intermediate,PROJECT_COST,P2,high,FINANCE,NO
DESIGNER,P6,DEVELOPMENT,junior,SERVER,P2,low,TECHNICAL,NO
DESIGNER,P6,DEVELOPMENT,junior,DATABASE,P2,medium,TECHNICAL,NO
DESIGNER,P6,DEVELOPMENT,intermediate,NETWORK_SETUP,P2,high,TECHNICAL,NO
PROGRAMMER,P6,DEVELOPMENT,junior,PROJECT_DETAIL,P2,medium,DEVELOPMENT,NO
PROGRAMMER,P6,DEVELOPMENT,junior,EMP_DETAIL,P2,low,DEVELOPMENT,NO
PROGRAMMER,P6,DEVELOPMENT,junior,SALARY_DETAIL,P2,medium,HR,NO
PROGRAMMER,P6,DEVELOPMENT,junior,CLIENT_DETAIL,P2,high,HR,NO
PROGRAMMER,P6,DEVELOPMENT,intermediate,PROJECT_COST,P2,high,FINANCE,NO
PROGRAMMER,P6,DEVELOPMENT,junior,SERVER,P2,high,TECHNICAL,NO
PROGRAMMER,P6,DEVELOPMENT,junior,DATABASE,P2,low,TECHNICAL,NO
PROGRAMMER,P6,DEVELOPMENT,junior,NETWORK_SETUP,P2,low,TECHNICAL,NO
SDE,P6,DEVELOPMENT,junior,PROJECT_DETAIL,P2,medium,DEVELOPMENT,NO
SDE,P6,DEVELOPMENT,intermediate,EMP_DETAIL,P2,high,DEVELOPMENT,NO
SDE,P6,DEVELOPMENT,junior,SALARY_DETAIL,P2,low,HR,NO
SDE,P6,DEVELOPMENT,intermediate,CLIENT_DETAIL,P2,high,HR,NO
SDE,P6,DEVELOPMENT,junior,PROJECT_COST,P2,low,FINANCE,NO
SDE,P6,DEVELOPMENT,junior,SERVER,P2,medium,TECHNICAL,NO
SDE,P6,DEVELOPMENT,junior,DATABASE,P2,low,TECHNICAL,NO
SDE,P6,DEVELOPMENT,junior,NETWORK_SETUP,P2,medium,TECHNICAL,NO
PROJECT_MANAGER,P6,DEVELOPMENT,junior,PROJECT_DETAIL,P2,low,DEVELOPMENT,NO
PROJECT_MANAGER,P6,DEVELOPMENT,junior,EMP_DETAIL,P2,medium,DEVELOPMENT,NO
PROJECT_MANAGER,P6,DEVELOPMENT,junior,SALARY_DETAIL,P2,low,HR,NO
PROJECT_MANAGER,P6,DEVELOPMENT,junior,CLIENT_DETAIL,P2,low,HR,NO
PROJECT_MANAGER,P6,DEVELOPMENT,junior,PROJECT_COST,P2,low,FINANCE,NO
PROJECT_MANAGER,P6,DEVELOPMENT,junior,SERVER,P2,low,TECHNICAL,NO
PROJECT_MANAGER,P6,DEVELOPMENT,junior,DATABASE,P2,medium,TECHNICAL,NO
PROJECT_MANAGER,P6,DEVELOPMENT,intermediate,NETWORK_SETUP,P2,high,TECHNICAL,NO
PROJECT_LEADER,P6,DEVELOPMENT,junior,SALARY_DETAIL,P2,high,HR,NO
PROJECT_LEADER,P6,DEVELOPMENT,junior,CLIENT_DETAIL,P2,low,HR,YES
PROJECT_LEADER,P6,DEVELOPMENT,senior,EMP_DETAIL,P2,high,DEVELOPMENT,YES
PROJECT_LEADER,P6,DEVELOPMENT,senior,PROJECT_DETAIL,P2,medium,DEVELOPMENT,YES
PROJECT_LEADER,P6,DEVELOPMENT,senior,PROJECT_COST,P2,high,FINANCE,YES
PROJECT_LEADER,P6,DEVELOPMENT,senior,SERVER,P2,high,TECHNICAL,YES
PROJECT_LEADER,P6,DEVELOPMENT,senior,DATABASE,P2,high,TECHNICAL,YES
PROJECT_LEADER,P6,DEVELOPMENT,senior,NETWORK_SETUP,P2,high,TECHNICAL,YES
DESIGNER,P7,DEVELOPMENT,intermediate,PROJECT_DETAIL,P2,high,DEVELOPMENT,NO
DESIGNER,P7,DEVELOPMENT,junior,EMP_DETAIL,P2,low,DEVELOPMENT,NO
DESIGNER,P7,DEVELOPMENT,junior,SALARY_DETAIL,P2,low,HR,NO
DESIGNER,P7,DEVELOPMENT,junior,CLIENT_DETAIL,P2,high,HR,NO
DESIGNER,P7,DEVELOPMENT,junior,PROJECT_COST,P2,high,FINANCE,NO
DESIGNER,P7,DEVELOPMENT,junior,SERVER,P2,medium,TECHNICAL,NO
DESIGNER,P7,DEVELOPMENT,junior,DATABASE,P2,high,TECHNICAL,NO
DESIGNER,P7,DEVELOPMENT,intermediate,NETWORK_SETUP,P2,high,TECHNICAL,NO
PROGRAMMER,P7,DEVELOPMENT,junior,PROJECT_DETAIL,P2,low,DEVELOPMENT,NO
PROGRAMMER,P7,DEVELOPMENT,intermediate,EMP_DETAIL,P2,high,DEVELOPMENT,NO
PROGRAMMER,P7,DEVELOPMENT,intermediate,SALARY_DETAIL,P2,high,HR,NO
PROGRAMMER,P7,DEVELOPMENT,junior,CLIENT_DETAIL,P2,medium,HR,NO
PROGRAMMER,P7,DEVELOPMENT,junior,PROJECT_COST,P2,high,FINANCE,NO
PROGRAMMER,P7,DEVELOPMENT,junior,SERVER,P2,low,TECHNICAL,NO
PROGRAMMER,P7,DEVELOPMENT,junior,DATABASE,P2,low,TECHNICAL,NO
PROGRAMMER,P7,DEVELOPMENT,junior,NETWORK_SETUP,P2,high,TECHNICAL,NO
SDE,P7,DEVELOPMENT,junior,PROJECT_DETAIL,P2,low,DEVELOPMENT,NO
SDE,P7,DEVELOPMENT,junior,EMP_DETAIL,P2,low,DEVELOPMENT,NO
SDE,P7,DEVELOPMENT,intermediate,SALARY_DETAIL,P2,high,HR,NO
SDE,P7,DEVELOPMENT,intermediate,CLIENT_DETAIL,P2,high,HR,NO
SDE,P7,DEVELOPMENT,junior,PROJECT_COST,P2,low,FINANCE,NO
SDE,P7,DEVELOPMENT,junior,SERVER,P2,medium,TECHNICAL,NO
SDE,P7,DEVELOPMENT,junior,DATABASE,P2,low,TECHNICAL,NO
SDE,P7,DEVELOPMENT,junior,NETWORK_SETUP,P2,high,TECHNICAL,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,PROJECT_DETAIL,P2,medium,DEVELOPMENT,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,EMP_DETAIL,P2,medium,DEVELOPMENT,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,SALARY_DETAIL,P2,low,HR,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,CLIENT_DETAIL,P2,low,HR,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,PROJECT_COST,P2,low,FINANCE,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,SERVER,P2,low,TECHNICAL,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,DATABASE,P2,medium,TECHNICAL,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,NETWORK_SETUP,P2,medium,TECHNICAL,NO
PROJECT_LEADER,P7,DEVELOPMENT,intermediate,SALARY_DETAIL,P2,high,HR,NO
PROJECT_LEADER,P7,DEVELOPMENT,senior,CLIENT_DETAIL,P2,high,HR,YES
PROJECT_LEADER,P7,DEVELOPMENT,senior,EMP_DETAIL,P2,high,DEVELOPMENT,YES
PROJECT_LEADER,P7,DEVELOPMENT,intermediate,PROJECT_DETAIL,P2,medium,DEVELOPMENT,YES
PROJECT_LEADER,P7,DEVELOPMENT,senior,PROJECT_COST,P2,high,FINANCE,YES
PROJECT_LEADER,P7,DEVELOPMENT,senior,SERVER,P2,high,TECHNICAL,YES
PROJECT_LEADER,P7,DEVELOPMENT,senior,DATABASE,P2,high,TECHNICAL,YES
PROJECT_LEADER,P7,DEVELOPMENT,senior,NETWORK_SETUP,P2,high,TECHNICAL,YES
DESIGNER,P6,DEVELOPMENT,intermediate,PROJECT_DETAIL,P1,high,DEVELOPMENT,NO
DESIGNER,P6,DEVELOPMENT,junior,EMP_DETAIL,P1,high,DEVELOPMENT,NO
DESIGNER,P6,DEVELOPMENT,junior,SALARY_DETAIL,P1,medium,HR,NO
DESIGNER,P6,DEVELOPMENT,junior,CLIENT_DETAIL,P1,low,HR,NO
DESIGNER,P6,DEVELOPMENT,junior,PROJECT_COST,P1,medium,FINANCE,NO
DESIGNER,P6,DEVELOPMENT,intermediate,SERVER,P1,high,TECHNICAL,NO
DESIGNER,P6,DEVELOPMENT,junior,DATABASE,P1,low,TECHNICAL,NO
DESIGNER,P6,DEVELOPMENT,junior,NETWORK_SETUP,P1,low,TECHNICAL,NO
PROGRAMMER,P6,DEVELOPMENT,junior,PROJECT_DETAIL,P1,medium,DEVELOPMENT,NO
PROGRAMMER,P6,DEVELOPMENT,junior,EMP_DETAIL,P1,medium,DEVELOPMENT,NO
PROGRAMMER,P6,DEVELOPMENT,junior,SALARY_DETAIL,P1,high,HR,NO
PROGRAMMER,P6,DEVELOPMENT,intermediate,CLIENT_DETAIL,P1,high,HR,NO
PROGRAMMER,P6,DEVELOPMENT,junior,PROJECT_COST,P1,medium,FINANCE,NO
PROGRAMMER,P6,DEVELOPMENT,junior,SERVER,P1,medium,TECHNICAL,NO
PROGRAMMER,P6,DEVELOPMENT,junior,DATABASE,P1,high,TECHNICAL,NO
PROGRAMMER,P6,DEVELOPMENT,junior,NETWORK_SETUP,P1,high,TECHNICAL,NO
SDE,P6,DEVELOPMENT,junior,PROJECT_DETAIL,P1,low,DEVELOPMENT,NO
SDE,P6,DEVELOPMENT,junior,EMP_DETAIL,P1,medium,DEVELOPMENT,NO
SDE,P6,DEVELOPMENT,junior,SALARY_DETAIL,P1,medium,HR,NO
SDE,P6,DEVELOPMENT,junior,CLIENT_DETAIL,P1,low,HR,NO
SDE,P6,DEVELOPMENT,junior,PROJECT_COST,P1,high,FINANCE,NO
SDE,P6,DEVELOPMENT,junior,SERVER,P1,low,TECHNICAL,NO
SDE,P6,DEVELOPMENT,junior,DATABASE,P1,low,TECHNICAL,NO
SDE,P6,DEVELOPMENT,intermediate,NETWORK_SETUP,P1,high,TECHNICAL,NO
PROJECT_MANAGER,P6,DEVELOPMENT,junior,PROJECT_DETAIL,P1,low,DEVELOPMENT,NO
PROJECT_MANAGER,P6,DEVELOPMENT,junior,EMP_DETAIL,P1,high,DEVELOPMENT,NO
PROJECT_MANAGER,P6,DEVELOPMENT,junior,SALARY_DETAIL,P1,medium,HR,NO
PROJECT_MANAGER,P6,DEVELOPMENT,junior,CLIENT_DETAIL,P1,medium,HR,NO
PROJECT_MANAGER,P6,DEVELOPMENT,junior,PROJECT_COST,P1,low,FINANCE,NO
PROJECT_MANAGER,P6,DEVELOPMENT,junior,SERVER,P1,medium,TECHNICAL,NO
PROJECT_MANAGER,P6,DEVELOPMENT,junior,DATABASE,P1,medium,TECHNICAL,NO
PROJECT_MANAGER,P6,DEVELOPMENT,junior,NETWORK_SETUP,P1,high,TECHNICAL,NO
PROJECT_LEADER,P6,DEVELOPMENT,junior,SALARY_DETAIL,P1,low,HR,NO
PROJECT_LEADER,P6,DEVELOPMENT,senior,CLIENT_DETAIL,P1,medium,HR,YES
PROJECT_LEADER,P6,DEVELOPMENT,junior,EMP_DETAIL,P1,low,DEVELOPMENT,YES
PROJECT_LEADER,P6,DEVELOPMENT,intermediate,PROJECT_DETAIL,P1,medium,DEVELOPMENT,YES
PROJECT_LEADER,P6,DEVELOPMENT,junior,PROJECT_COST,P1,low,FINANCE,YES
PROJECT_LEADER,P6,DEVELOPMENT,intermediate,SERVER,P1,medium,TECHNICAL,YES
PROJECT_LEADER,P6,DEVELOPMENT,senior,DATABASE,P1,high,TECHNICAL,YES
PROJECT_LEADER,P6,DEVELOPMENT,junior,NETWORK_SETUP,P1,low,TECHNICAL,YES
DESIGNER,P7,DEVELOPMENT,junior,PROJECT_DETAIL,P1,medium,DEVELOPMENT,NO
DESIGNER,P7,DEVELOPMENT,junior,EMP_DETAIL,P1,low,DEVELOPMENT,NO
DESIGNER,P7,DEVELOPMENT,junior,SALARY_DETAIL,P1,medium,HR,NO
DESIGNER,P7,DEVELOPMENT,junior,CLIENT_DETAIL,P1,low,HR,NO
DESIGNER,P7,DEVELOPMENT,junior,PROJECT_COST,P1,medium,FINANCE,NO
DESIGNER,P7,DEVELOPMENT,junior,SERVER,P1,high,TECHNICAL,NO
DESIGNER,P7,DEVELOPMENT,junior,DATABASE,P1,medium,TECHNICAL,NO
DESIGNER,P7,DEVELOPMENT,junior,NETWORK_SETUP,P1,medium,TECHNICAL,NO
PROGRAMMER,P7,DEVELOPMENT,intermediate,PROJECT_DETAIL,P1,high,DEVELOPMENT,NO
PROGRAMMER,P7,DEVELOPMENT,junior,EMP_DETAIL,P1,medium,DEVELOPMENT,NO
PROGRAMMER,P7,DEVELOPMENT,junior,SALARY_DETAIL,P1,low,HR,NO
PROGRAMMER,P7,DEVELOPMENT,junior,CLIENT_DETAIL,P1,medium,HR,NO
PROGRAMMER,P7,DEVELOPMENT,junior,PROJECT_COST,P1,low,FINANCE,NO
PROGRAMMER,P7,DEVELOPMENT,junior,SERVER,P1,low,TECHNICAL,NO
PROGRAMMER,P7,DEVELOPMENT,junior,DATABASE,P1,medium,TECHNICAL,NO
PROGRAMMER,P7,DEVELOPMENT,intermediate,NETWORK_SETUP,P1,high,TECHNICAL,NO
SDE,P7,DEVELOPMENT,intermediate,PROJECT_DETAIL,P1,high,DEVELOPMENT,NO
SDE,P7,DEVELOPMENT,junior,EMP_DETAIL,P1,low,DEVELOPMENT,NO
SDE,P7,DEVELOPMENT,intermediate,SALARY_DETAIL,P1,high,HR,NO
SDE,P7,DEVELOPMENT,junior,CLIENT_DETAIL,P1,medium,HR,NO
SDE,P7,DEVELOPMENT,junior,PROJECT_COST,P1,low,FINANCE,NO
SDE,P7,DEVELOPMENT,junior,SERVER,P1,high,TECHNICAL,NO
SDE,P7,DEVELOPMENT,junior,DATABASE,P1,medium,TECHNICAL,NO
SDE,P7,DEVELOPMENT,junior,NETWORK_SETUP,P1,high,TECHNICAL,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,PROJECT_DETAIL,P1,low,DEVELOPMENT,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,EMP_DETAIL,P1,medium,DEVELOPMENT,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,SALARY_DETAIL,P1,low,HR,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,CLIENT_DETAIL,P1,low,HR,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,PROJECT_COST,P1,low,FINANCE,NO
PROJECT_MANAGER,P7,DEVELOPMENT,intermediate,SERVER,P1,high,TECHNICAL,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,DATABASE,P1,medium,TECHNICAL,NO
PROJECT_MANAGER,P7,DEVELOPMENT,intermediate,NETWORK_SETUP,P1,high,TECHNICAL,NO
PROJECT_LEADER,P7,DEVELOPMENT,junior,SALARY_DETAIL,P1,low,HR,NO
PROJECT_LEADER,P7,DEVELOPMENT,senior,CLIENT_DETAIL,P1,high,HR,YES
PROJECT_LEADER,P7,DEVELOPMENT,intermediate,EMP_DETAIL,P1,medium,DEVELOPMENT,YES
PROJECT_LEADER,P7,DEVELOPMENT,senior,PROJECT_DETAIL,P1,high,DEVELOPMENT,YES
PROJECT_LEADER,P7,DEVELOPMENT,junior,PROJECT_COST,P1,low,FINANCE,YES
PROJECT_LEADER,P7,DEVELOPMENT,senior,SERVER,P1,high,TECHNICAL,YES
PROJECT_LEADER,P7,DEVELOPMENT,senior,DATABASE,P1,high,TECHNICAL,YES
PROJECT_LEADER,P7,DEVELOPMENT,junior,NETWORK_SETUP,P1,low,TECHNICAL,YES
DESIGNER,P6,DEVELOPMENT,junior,PROJECT_DETAIL,P7,medium,DEVELOPMENT,NO
DESIGNER,P6,DEVELOPMENT,junior,EMP_DETAIL,P7,low,DEVELOPMENT,NO
DESIGNER,P6,DEVELOPMENT,junior,SALARY_DETAIL,P7,medium,HR,NO
DESIGNER,P6,DEVELOPMENT,junior,CLIENT_DETAIL,P7,high,HR,NO
DESIGNER,P6,DEVELOPMENT,junior,PROJECT_COST,P7,medium,FINANCE,NO
DESIGNER,P6,DEVELOPMENT,junior,SERVER,P7,high,TECHNICAL,NO
DESIGNER,P6,DEVELOPMENT,junior,DATABASE,P7,high,TECHNICAL,NO
DESIGNER,P6,DEVELOPMENT,junior,NETWORK_SETUP,P7,high,TECHNICAL,NO
PROGRAMMER,P6,DEVELOPMENT,junior,PROJECT_DETAIL,P7,low,DEVELOPMENT,NO
PROGRAMMER,P6,DEVELOPMENT,junior,EMP_DETAIL,P7,medium,DEVELOPMENT,NO
PROGRAMMER,P6,DEVELOPMENT,junior,SALARY_DETAIL,P7,medium,HR,NO
PROGRAMMER,P6,DEVELOPMENT,junior,CLIENT_DETAIL,P7,low,HR,NO
PROGRAMMER,P6,DEVELOPMENT,junior,PROJECT_COST,P7,medium,FINANCE,NO
PROGRAMMER,P6,DEVELOPMENT,junior,SERVER,P7,medium,TECHNICAL,NO
PROGRAMMER,P6,DEVELOPMENT,junior,DATABASE,P7,medium,TECHNICAL,NO
PROGRAMMER,P6,DEVELOPMENT,junior,NETWORK_SETUP,P7,high,TECHNICAL,NO
SDE,P6,DEVELOPMENT,junior,PROJECT_DETAIL,P7,medium,DEVELOPMENT,NO
SDE,P6,DEVELOPMENT,junior,EMP_DETAIL,P7,high,DEVELOPMENT,NO
SDE,P6,DEVELOPMENT,junior,SALARY_DETAIL,P7,medium,HR,NO
SDE,P6,DEVELOPMENT,junior,CLIENT_DETAIL,P7,low,HR,NO
SDE,P6,DEVELOPMENT,junior,PROJECT_COST,P7,low,FINANCE,NO
SDE,P6,DEVELOPMENT,junior,SERVER,P7,high,TECHNICAL,NO
SDE,P6,DEVELOPMENT,intermediate,DATABASE,P7,high,TECHNICAL,NO
SDE,P6,DEVELOPMENT,junior,NETWORK_SETUP,P7,high,TECHNICAL,NO
PROJECT_MANAGER,P6,DEVELOPMENT,intermediate,PROJECT_DETAIL,P7,high,DEVELOPMENT,NO
PROJECT_MANAGER,P6,DEVELOPMENT,junior,EMP_DETAIL,P7,high,DEVELOPMENT,NO
PROJECT_MANAGER,P6,DEVELOPMENT,junior,SALARY_DETAIL,P7,low,HR,NO
PROJECT_MANAGER,P6,DEVELOPMENT,junior,CLIENT_DETAIL,P7,low,HR,NO
PROJECT_MANAGER,P6,DEVELOPMENT,junior,PROJECT_COST,P7,low,FINANCE,NO
PROJECT_MANAGER,P6,DEVELOPMENT,junior,SERVER,P7,high,TECHNICAL,NO
PROJECT_MANAGER,P6,DEVELOPMENT,junior,DATABASE,P7,medium,TECHNICAL,NO
PROJECT_MANAGER,P6,DEVELOPMENT,junior,NETWORK_SETUP,P7,low,TECHNICAL,NO
PROJECT_LEADER,P6,DEVELOPMENT,intermediate,SALARY_DETAIL,P7,high,HR,NO
PROJECT_LEADER,P6,DEVELOPMENT,junior,CLIENT_DETAIL,P7,low,HR,YES
PROJECT_LEADER,P6,DEVELOPMENT,junior,EMP_DETAIL,P7,low,DEVELOPMENT,YES
PROJECT_LEADER,P6,DEVELOPMENT,senior,PROJECT_DETAIL,P7,high,DEVELOPMENT,YES
PROJECT_LEADER,P6,DEVELOPMENT,junior,PROJECT_COST,P7,low,FINANCE,YES
PROJECT_LEADER,P6,DEVELOPMENT,junior,SERVER,P7,low,TECHNICAL,YES
PROJECT_LEADER,P6,DEVELOPMENT,junior,DATABASE,P7,low,TECHNICAL,YES
PROJECT_LEADER,P6,DEVELOPMENT,senior,NETWORK_SETUP,P7,high,TECHNICAL,YES
DESIGNER,P7,DEVELOPMENT,junior,PROJECT_DETAIL,P6,low,DEVELOPMENT,NO
DESIGNER,P7,DEVELOPMENT,intermediate,EMP_DETAIL,P6,high,DEVELOPMENT,NO
DESIGNER,P7,DEVELOPMENT,junior,SALARY_DETAIL,P6,low,HR,NO
DESIGNER,P7,DEVELOPMENT,junior,CLIENT_DETAIL,P6,low,HR,NO
DESIGNER,P7,DEVELOPMENT,junior,PROJECT_COST,P6,low,FINANCE,NO
DESIGNER,P7,DEVELOPMENT,junior,SERVER,P6,medium,TECHNICAL,NO
DESIGNER,P7,DEVELOPMENT,junior,DATABASE,P6,low,TECHNICAL,NO
DESIGNER,P7,DEVELOPMENT,junior,NETWORK_SETUP,P6,high,TECHNICAL,NO
PROGRAMMER,P7,DEVELOPMENT,junior,PROJECT_DETAIL,P6,medium,DEVELOPMENT,NO
PROGRAMMER,P7,DEVELOPMENT,junior,EMP_DETAIL,P6,low,DEVELOPMENT,NO
PROGRAMMER,P7,DEVELOPMENT,junior,SALARY_DETAIL,P6,high,HR,NO
PROGRAMMER,P7,DEVELOPMENT,junior,CLIENT_DETAIL,P6,medium,HR,NO
PROGRAMMER,P7,DEVELOPMENT,junior,PROJECT_COST,P6,medium,FINANCE,NO
PROGRAMMER,P7,DEVELOPMENT,junior,SERVER,P6,low,TECHNICAL,NO
PROGRAMMER,P7,DEVELOPMENT,junior,DATABASE,P6,medium,TECHNICAL,NO
PROGRAMMER,P7,DEVELOPMENT,junior,NETWORK_SETUP,P6,medium,TECHNICAL,NO
SDE,P7,DEVELOPMENT,junior,PROJECT_DETAIL,P6,medium,DEVELOPMENT,NO
SDE,P7,DEVELOPMENT,junior,EMP_DETAIL,P6,low,DEVELOPMENT,NO
SDE,P7,DEVELOPMENT,intermediate,SALARY_DETAIL,P6,high,HR,NO
SDE,P7,DEVELOPMENT,intermediate,CLIENT_DETAIL,P6,high,HR,NO
SDE,P7,DEVELOPMENT,junior,PROJECT_COST,P6,medium,FINANCE,NO
SDE,P7,DEVELOPMENT,junior,SERVER,P6,medium,TECHNICAL,NO
SDE,P7,DEVELOPMENT,junior,DATABASE,P6,low,TECHNICAL,NO
SDE,P7,DEVELOPMENT,junior,NETWORK_SETUP,P6,low,TECHNICAL,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,PROJECT_DETAIL,P6,medium,DEVELOPMENT,NO
PROJECT_MANAGER,P7,DEVELOPMENT,intermediate,EMP_DETAIL,P6,high,DEVELOPMENT,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,SALARY_DETAIL,P6,low,HR,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,CLIENT_DETAIL,P6,high,HR,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,PROJECT_COST,P6,low,FINANCE,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,SERVER,P6,low,TECHNICAL,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,DATABASE,P6,medium,TECHNICAL,NO
PROJECT_MANAGER,P7,DEVELOPMENT,junior,NETWORK_SETUP,P6,low,TECHNICAL,NO
PROJECT_LEADER,P7,DEVELOPMENT,junior,SALARY_DETAIL,P6,low,HR,NO
PROJECT_LEADER,P7,DEVELOPMENT,senior,CLIENT_DETAIL,P6,high,HR,YES
PROJECT_LEADER,P7,DEVELOPMENT,junior,EMP_DETAIL,P6,low,DEVELOPMENT,YES
PROJECT_LEADER,P7,DEVELOPMENT,senior,PROJECT_DETAIL,P6,high,DEVELOPMENT,YES
PROJECT_LEADER,P7,DEVELOPMENT,intermediate,PROJECT_COST,P6,medium,FINANCE,YES
PROJECT_LEADER,P7,DEVELOPMENT,senior,SERVER,P6,high,TECHNICAL,YES
PROJECT_LEADER,P7,DEVELOPMENT,junior,DATABASE,P6,low,TECHNICAL,YES
PROJECT_LEADER,P7,DEVELOPMENT,senior,NETWORK_SETUP,P6,medium,TECHNICAL,YES
DESIGNER,P1,DEVELOPMENT,junior,PROJECT_DETAIL,P7,low,DEVELOPMENT,NO
DESIGNER,P1,DEVELOPMENT,junior,EMP_DETAIL,P7,medium,DEVELOPMENT,NO
DESIGNER,P1,DEVELOPMENT,junior,SALARY_DETAIL,P7,low,HR,NO
DESIGNER,P1,DEVELOPMENT,intermediate,CLIENT_DETAIL,P7,high,HR,NO
DESIGNER,P1,DEVELOPMENT,junior,PROJECT_COST,P7,low,FINANCE,NO
DESIGNER,P1,DEVELOPMENT,junior,SERVER,P7,medium,TECHNICAL,NO
DESIGNER,P1,DEVELOPMENT,junior,DATABASE,P7,high,TECHNICAL,NO
DESIGNER,P1,DEVELOPMENT,junior,NETWORK_SETUP,P7,medium,TECHNICAL,NO
PROGRAMMER,P1,DEVELOPMENT,junior,PROJECT_DETAIL,P7,low,DEVELOPMENT,NO
PROGRAMMER,P1,DEVELOPMENT,junior,EMP_DETAIL,P7,high,DEVELOPMENT,NO
PROGRAMMER,P1,DEVELOPMENT,junior,SALARY_DETAIL,P7,medium,HR,NO
PROGRAMMER,P1,DEVELOPMENT,intermediate,CLIENT_DETAIL,P7,high,HR,NO
PROGRAMMER,P1,DEVELOPMENT,junior,PROJECT_COST,P7,medium,FINANCE,NO
PROGRAMMER,P1,DEVELOPMENT,junior,SERVER,P7,medium,TECHNICAL,NO
PROGRAMMER,P1,DEVELOPMENT,intermediate,DATABASE,P7,high,TECHNICAL,NO
PROGRAMMER,P1,DEVELOPMENT,junior,NETWORK_SETUP,P7,low,TECHNICAL,NO
SDE,P1,DEVELOPMENT,junior,PROJECT_DETAIL,P7,low,DEVELOPMENT,NO
SDE,P1,DEVELOPMENT,junior,EMP_DETAIL,P7,low,DEVELOPMENT,NO
SDE,P1,DEVELOPMENT,junior,SALARY_DETAIL,P7,medium,HR,NO
